,path,filename,subfolder,ichan,mean,max,min,std,1%,50%,99%,del3,del4,del5,del8,del10,del12
89,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,90,6653996.89265,6838650.5,6589544.0,65027.139819725715,6590327.975,6628061.0,6828328.535,23441.819152845175,42324.29651790097,60332.15118039541,102680.36506818865,122593.3563371979,137970.62215383587
90,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,91,-6533295.6631,-6471031.0,-6711681.5,62813.87933147325,-6701622.625,-6508252.0,-6471794.875,22646.07908682338,40887.58470445825,58284.156967553026,99194.84715911522,118431.88555587608,133287.16515478995
91,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,92,105781.71606640625,111722.09375,103732.4140625,2078.5126635284446,103757.503125,104948.83203125,111386.50109375,751.8576445156414,1357.481929121883,1935.0541346339187,3293.3031739051025,3931.9794904980768,4425.179902147235
92,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,93,105781.71606640625,111722.09375,103732.4140625,2078.5126635284446,103757.503125,104948.83203125,111386.50109375,751.8576445156414,1357.481929121883,1935.0541346339187,3293.3031739051025,3931.9794904980768,4425.179902147235
93,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
94,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,95,-0.7580156909555197,-0.7557966113090515,-0.7587904930114746,0.0007815894066813861,-0.7587808984518051,-0.7583273947238922,-0.7559201717376709,0.0002817350548187804,0.0005086737476255066,0.0007251008042215262,0.0012340620022993122,0.0014733859067369614,0.0016581972816377742
95,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,96,-9991535.51115,-9990802.0,-9991783.0,252.67082103572554,-9991780.0,-9991637.0,-9990857.0,92.31563443322887,166.6762404195027,237.59251688722648,404.36294569548795,482.78179239317757,543.3386135364314
96,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,97,-1.358033559447527,-1.3541676998138428,-1.3593820333480835,0.0013606119854233795,-1.3593654644489288,-1.3585759401321411,-1.3543872797489167,0.000490687572232307,0.0008859383382065054,0.0012628813744033835,0.0021493203544794524,0.002566141987560231,0.002888021154955021
97,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,98,1.3551316181123256,1.3564777374267578,1.3512712717056274,0.0013582627222079695,1.351492166519165,1.3556731343269348,1.3564611685276031,0.0004899471826717727,0.0008846015619480381,0.00126097583564774,0.0021460772840559226,0.002562269982549396,0.002883663472317976
98,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
99,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,100,1.4311699867248535,1.4311699867248535,1.4311699867248535,0.0,1.4311699867248535,1.4311699867248535,1.4311699867248535,,,,,,
100,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
101,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
102,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
103,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
104,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
105,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
106,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,107,0.0034953586553689094,0.009118561632931232,0.0011083800345659256,0.0021404733648943694,0.0011432450264692307,0.002858938416466117,0.008690702775493263,0.000753987904468193,0.001360975964330722,0.00194002006041959,0.003301753951786615,0.003942069143174003,0.004436535131326039
107,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
108,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
